#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DY_Discovery1
#Serial Number: SN:210244704387
#Date Time: 2025-05-09 16:00:38.440
#Sample rate: 160000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 2 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 2 V/div Offset: 0 V Sample Mode: Average
#Math 1: Function: (abs(C1) - C2)/5*100

#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 50 Hz
#Period: 20 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 бу
#Wavegen Channel 2: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 бу

Time (s)	Channel 1 (V)	Channel 2 (V)	Math 1 (V)
-0.01062083333333333	0.9716893213780178	0.9880982132705101	-0.3281778378498457
-0.01061458333333333	0.9681643459124445	0.9774872763907076	-0.1864586095652632
-0.01060833333333333	0.9540644440501516	0.966876339510905	-0.2562379092150691
-0.01060208333333333	0.9434895176534318	0.9562654026311026	-0.2555176995534159
-0.01059583333333333	0.9293896157911388	0.9421174867913658	-0.2545574200045397
-0.01058958333333333	0.9223396648599922	0.9350435288714976	-0.2540772802301072
-0.01058333333333333	0.918814689394419	0.9315065499115633	-0.2538372103428865
-0.01057708333333333	0.904714787532126	0.9208956130317607	-0.3236165099926946
-0.01057083333333333	0.8941398611354062	0.9067476971920241	-0.2521567211323572
-0.01056458333333333	0.8835649347386865	0.8996737392721557	-0.3221760906693838
-0.01055833333333333	0.8729900083419667	0.885525823432419	-0.2507163018090464
-0.01055208333333333	0.8659400574108201	0.8784518655125506	-0.2502361620346094
-0.01054583333333333	0.8588901064796737	0.864303949672814	-0.1082768638628062
-0.01053958333333333	0.8447902046173806	0.8536930127930116	-0.1780561635126188
-0.01053333333333333	0.8342152782206609	0.8466190548731432	-0.2480755330496453
-0.01052708333333333	0.8236403518239411	0.8324711390334065	-0.1766157441893079
-0.01052083333333333	0.8130654254272214	0.8218602021536039	-0.1758955345276503
-0.01051458333333333	0.8060154744960749	0.8183232231936697	-0.2461549739518953
-0.01050833333333333	0.7989655235649283	0.8112492652738015	-0.2456748341774629
-0.01050208333333333	0.7848656217026354	0.8006383283939988	-0.3154541338272687
-0.01049583333333333	0.7742906953059157	0.782953433594328	-0.1732547657682471
-0.01048958333333333	0.7601907934436226	0.7723424967145256	-0.2430340654180596
-0.01048333333333333	0.7566658179780493	0.7723424967145256	-0.3135335747295254
-0.01047708333333333	0.7496158670469029	0.761731559834723	-0.242313855756402
-0.01047083333333333	0.7355159651846098	0.7511206229549205	-0.3120931554062145
-0.01046458333333333	0.7249410387878901	0.7405096860751179	-0.3113729457445569
-0.01045833333333333	0.7143661123911703	0.7263617702353813	-0.2399131568842194
-0.01045208333333333	0.7037911859944506	0.7157508333555787	-0.2391929472225618
-0.01044583333333333	0.696741235063304	0.7122138543956444	-0.3094523866468091
-0.01043958333333333	0.6861663086665842	0.701602917515842	-0.3087321769851559
-0.01043333333333333	0.6720664068042913	0.6874550016761054	-0.307771897436282
-0.01042708333333333	0.6650164558731447	0.6768440647963028	-0.2365521784631608
-0.01042083333333333	0.6509165540108517	0.6626961489565661	-0.2355918989142891
-0.01041458333333333	0.6403416276141319	0.6520852120767635	-0.2348716892526315
-0.01040833333333333	0.6403416276141319	0.6485482331168293	-0.1641321100539472
-0.01040208333333333	0.626241725751839	0.6379372962370269	-0.2339114097037576
-0.01039583333333333	0.612141823889546	0.6273263593572245	-0.3036907093535701
-0.01038958333333333	0.6050918729583995	0.620252401437356	-0.303210569579131
-0.01038333333333333	0.5874669956305332	0.6061044855976194	-0.372749799341725
-0.01037708333333333	0.5839420201649599	0.599030527677751	-0.3017701502558223
-0.01037083333333333	0.5768920692338134	0.5919565697578826	-0.3012900104813832
-0.01036458333333333	0.5663171428370937	0.577808653918146	-0.2298302216210457
-0.01035833333333333	0.5557422164403739	0.5671977170383433	-0.2291100119593881
-0.01035208333333333	0.5451672900436542	0.5530498011986067	-0.1576502230990506
-0.01034583333333333	0.5345923636469344	0.5459758432787383	-0.2276695926360773
-0.01033958333333333	0.5275424127157878	0.5424388643188043	-0.2979290320603289
-0.01033333333333333	0.5204924617846414	0.5318279274390016	-0.2267093130872055
-0.01032708333333333	0.5063925599223483	0.5141430326393308	-0.1550094543396496
-0.01032083333333333	0.4958176335256286	0.5070690747194624	-0.2250288238766762
-0.01031458333333333	0.4817177316633355	0.4964581378396599	-0.2948081235264877
-0.01030833333333333	0.4746677807321891	0.4893841799197916	-0.2943279837520507
-0.01030208333333333	0.4711428052666158	0.4823102219999232	-0.2233483346661491
-0.01029583333333333	0.4570429034043227	0.4681623061601866	-0.2223880551172763
-0.01028958333333333	0.4429430015420298	0.457551369280384	-0.2921673547670844
-0.01028333333333333	0.4323680751453101	0.4469404324005815	-0.291447145105429
-0.01027708333333333	0.4217931487485903	0.4327925165608448	-0.2199873562450894
-0.01027083333333333	0.418268173283017	0.4292555376009106	-0.219747286357872
-0.01026458333333333	0.4076932468862973	0.4186446007211081	-0.2190270766962166
-0.01025833333333333	0.3971183204895775	0.4044966848813714	-0.147567287835878
-0.01025208333333333	0.3830184186272845	0.397422726961503	-0.2880861666843715
-0.01024583333333333	0.3724434922305647	0.3832748111217664	-0.2166263778240329
-0.01023958333333333	0.3689185167649914	0.376200853201898	-0.1456467287381313
-0.01023333333333333	0.3548186149026985	0.3655899163220955	-0.2154260283879395
-0.01022708333333333	0.3477686639715519	0.3585159584022272	-0.2149458886135047
-0.01022083333333333	0.3336687621092589	0.3443680425624904	-0.2139856090646308
-0.01021458333333333	0.3266188111781124	0.3372940846426221	-0.2135054692901939
-0.01020833333333333	0.3125189093158194	0.3266831477628196	-0.2832847689400042
-0.01020208333333333	0.3125189093158194	0.3231461688028854	-0.21254518974132
-0.01019583333333333	0.2984190074535265	0.3054612740032145	-0.1408453309937618
-0.01018958333333333	0.2843191055912334	0.3019242950432804	-0.3521037890409395
